speed,height,const,theme,rating,resp_id
40,400,Wood,Dragon,1,154
70,300,Steel,Eagle,9,154
40,400,Wood,Dragon,5,154
50,200,Steel,Eagle,1,154
50,400,Steel,Dragon,7,154
60,400,Steel,Dragon,6,154
50,200,Wood,Eagle,3,154
40,200,Steel,Dragon,3,154
70,200,Steel,Dragon,10,154
50,300,Wood,Eagle,3,154
60,300,Steel,Dragon,8,154
60,300,Wood,Dragon,8,154
60,200,Wood,Eagle,2,154
40,300,Steel,Eagle,5,154
70,200,Steel,Eagle,9,154
70,200,Steel,Dragon,8,155
40,400,Wood,Dragon,4,155
70,300,Steel,Eagle,5,155
40,400,Wood,Dragon,5,155
50,200,Steel,Eagle,1,155
50,400,Steel,Dragon,6,155
60,400,Steel,Dragon,7,155
50,200,Wood,Eagle,1,155
40,200,Steel,Dragon,5,155
70,200,Steel,Dragon,10,155
50,300,Wood,Eagle,4,155
60,300,Steel,Dragon,7,155
60,300,Wood,Dragon,10,155
60,200,Wood,Eagle,3,155
40,300,Steel,Eagle,1,155
70,200,Steel,Eagle,4,155
70,200,Steel,Dragon,7,156
40,400,Wood,Dragon,10,156
70,300,Steel,Eagle,7,156
40,400,Wood,Dragon,4,156
50,200,Steel,Eagle,2,156
50,400,Steel,Dragon,5,156
60,400,Steel,Dragon,6,156
50,200,Wood,Eagle,10,156
40,200,Steel,Dragon,1,156
70,200,Steel,Dragon,10,156
50,300,Wood,Eagle,7,156
60,300,Steel,Dragon,7,156
60,300,Wood,Dragon,9,156
60,200,Wood,Eagle,7,156
40,300,Steel,Eagle,6,156
70,200,Steel,Eagle,8,156
70,200,Steel,Dragon,10,157
40,400,Wood,Dragon,7,157
70,300,Steel,Eagle,10,157
40,400,Wood,Dragon,3,157
50,200,Steel,Eagle,2,157
50,400,Steel,Dragon,5,157
60,400,Steel,Dragon,6,157
50,200,Wood,Eagle,1,157
40,200,Steel,Dragon,5,157
70,200,Steel,Dragon,9,157
50,300,Wood,Eagle,4,157
60,300,Steel,Dragon,10,157
60,300,Wood,Dragon,9,157
60,200,Wood,Eagle,1,157
40,300,Steel,Eagle,6,157
70,200,Steel,Eagle,7,157
70,200,Steel,Dragon,6,158
40,400,Wood,Dragon,5,158
70,300,Steel,Eagle,10,158
40,400,Wood,Dragon,6,158
50,200,Steel,Eagle,2,158
50,400,Steel,Dragon,4,158
60,400,Steel,Dragon,4,158
50,200,Wood,Eagle,4,158
40,200,Steel,Dragon,1,158
70,200,Steel,Dragon,8,158
50,300,Wood,Eagle,6,158
60,300,Steel,Dragon,6,158
60,300,Wood,Dragon,5,158
60,200,Wood,Eagle,4,158
40,300,Steel,Eagle,3,158
70,200,Steel,Eagle,7,158
70,200,Steel,Dragon,8,159
40,400,Wood,Dragon,4,159
70,300,Steel,Eagle,10,159
40,400,Wood,Dragon,3,159
50,200,Steel,Eagle,7,159
50,400,Steel,Dragon,8,159
60,400,Steel,Dragon,8,159
50,200,Wood,Eagle,6,159
40,200,Steel,Dragon,1,159
70,200,Steel,Dragon,7,159
50,300,Wood,Eagle,4,159
60,300,Steel,Dragon,5,159
60,300,Wood,Dragon,6,159
60,200,Wood,Eagle,6,159
40,300,Steel,Eagle,6,159
70,200,Steel,Eagle,7,159
70,200,Steel,Dragon,5,160
40,400,Wood,Dragon,3,160
70,300,Steel,Eagle,10,160
40,400,Wood,Dragon,1,160
50,200,Steel,Eagle,4,160
50,400,Steel,Dragon,5,160
60,400,Steel,Dragon,4,160
50,200,Wood,Eagle,2,160
40,200,Steel,Dragon,1,160
70,200,Steel,Dragon,6,160
50,300,Wood,Eagle,4,160
60,300,Steel,Dragon,7,160
60,300,Wood,Dragon,5,160
60,200,Wood,Eagle,2,160
40,300,Steel,Eagle,5,160
70,200,Steel,Eagle,6,160
70,200,Steel,Dragon,8,161
40,400,Wood,Dragon,7,161
70,300,Steel,Eagle,6,161
40,400,Wood,Dragon,6,161
50,200,Steel,Eagle,5,161
50,400,Steel,Dragon,10,161
60,400,Steel,Dragon,4,161
50,200,Wood,Eagle,2,161
40,200,Steel,Dragon,1,161
70,200,Steel,Dragon,8,161
50,300,Wood,Eagle,5,161
60,300,Steel,Dragon,10,161
60,300,Wood,Dragon,7,161
60,200,Wood,Eagle,2,161
40,300,Steel,Eagle,6,161
70,200,Steel,Eagle,9,161
70,200,Steel,Dragon,8,162
40,400,Wood,Dragon,3,162
70,300,Steel,Eagle,8,162
40,400,Wood,Dragon,4,162
50,200,Steel,Eagle,4,162
50,400,Steel,Dragon,6,162
60,400,Steel,Dragon,9,162
50,200,Wood,Eagle,1,162
40,200,Steel,Dragon,4,162
70,200,Steel,Dragon,10,162
50,300,Wood,Eagle,4,162
60,300,Steel,Dragon,10,162
60,300,Wood,Dragon,6,162
60,200,Wood,Eagle,1,162
40,300,Steel,Eagle,6,162
70,200,Steel,Eagle,7,162
70,200,Steel,Dragon,10,163
40,400,Wood,Dragon,1,163
70,300,Steel,Eagle,8,163
40,400,Wood,Dragon,2,163
50,200,Steel,Eagle,2,163
50,400,Steel,Dragon,7,163
60,400,Steel,Dragon,4,163
50,200,Wood,Eagle,2,163
40,200,Steel,Dragon,1,163
70,200,Steel,Dragon,8,163
50,300,Wood,Eagle,6,163
60,300,Steel,Dragon,8,163
60,300,Wood,Dragon,6,163
60,200,Wood,Eagle,5,163
40,300,Steel,Eagle,7,163
70,200,Steel,Eagle,10,163
70,200,Steel,Dragon,7,164
40,400,Wood,Dragon,2,164
70,300,Steel,Eagle,8,164
40,400,Wood,Dragon,1,164
50,200,Steel,Eagle,4,164
50,400,Steel,Dragon,10,164
60,400,Steel,Dragon,4,164
50,200,Wood,Eagle,1,164
40,200,Steel,Dragon,3,164
70,200,Steel,Dragon,10,164
50,300,Wood,Eagle,8,164
60,300,Steel,Dragon,10,164
60,300,Wood,Dragon,7,164
60,200,Wood,Eagle,4,164
40,300,Steel,Eagle,4,164
70,200,Steel,Eagle,9,164
70,200,Steel,Dragon,10,165
40,400,Wood,Dragon,3,165
70,300,Steel,Eagle,10,165
40,400,Wood,Dragon,5,165
50,200,Steel,Eagle,2,165
50,400,Steel,Dragon,5,165
60,400,Steel,Dragon,6,165
50,200,Wood,Eagle,1,165
40,200,Steel,Dragon,5,165
70,200,Steel,Dragon,10,165
50,300,Wood,Eagle,1,165
60,300,Steel,Dragon,4,165
60,300,Wood,Dragon,4,165
60,200,Wood,Eagle,1,165
40,300,Steel,Eagle,6,165
70,200,Steel,Eagle,3,165
70,200,Steel,Dragon,8,166
40,400,Wood,Dragon,2,166
70,300,Steel,Eagle,10,166
40,400,Wood,Dragon,5,166
50,200,Steel,Eagle,4,166
50,400,Steel,Dragon,5,166
60,400,Steel,Dragon,7,166
50,200,Wood,Eagle,1,166
40,200,Steel,Dragon,5,166
70,200,Steel,Dragon,8,166
50,300,Wood,Eagle,6,166
60,300,Steel,Dragon,8,166
60,300,Wood,Dragon,10,166
60,200,Wood,Eagle,2,166
40,300,Steel,Eagle,5,166
70,200,Steel,Eagle,7,166
70,200,Steel,Dragon,9,167
40,400,Wood,Dragon,7,167
70,300,Steel,Eagle,10,167
40,400,Wood,Dragon,3,167
50,200,Steel,Eagle,1,167
50,400,Steel,Dragon,10,167
60,400,Steel,Dragon,7,167
50,200,Wood,Eagle,5,167
40,200,Steel,Dragon,6,167
70,200,Steel,Dragon,5,167
50,300,Wood,Eagle,7,167
60,300,Steel,Dragon,6,167
60,300,Wood,Dragon,5,167
60,200,Wood,Eagle,1,167
40,300,Steel,Eagle,3,167
70,200,Steel,Eagle,10,167
70,200,Steel,Dragon,10,168
40,400,Wood,Dragon,2,168
70,300,Steel,Eagle,10,168
40,400,Wood,Dragon,4,168
50,200,Steel,Eagle,7,168
50,400,Steel,Dragon,3,168
60,400,Steel,Dragon,5,168
50,200,Wood,Eagle,5,168
40,200,Steel,Dragon,1,168
70,200,Steel,Dragon,8,168
50,300,Wood,Eagle,5,168
60,300,Steel,Dragon,9,168
60,300,Wood,Dragon,10,168
60,200,Wood,Eagle,4,168
40,300,Steel,Eagle,4,168
70,200,Steel,Eagle,7,168
70,200,Steel,Dragon,9,169
40,400,Wood,Dragon,2,169
70,300,Steel,Eagle,10,169
40,400,Wood,Dragon,2,169
50,200,Steel,Eagle,1,169
50,400,Steel,Dragon,4,169
60,400,Steel,Dragon,3,169
50,200,Wood,Eagle,1,169
40,200,Steel,Dragon,3,169
70,200,Steel,Dragon,9,169
50,300,Wood,Eagle,6,169
60,300,Steel,Dragon,10,169
60,300,Wood,Dragon,10,169
60,200,Wood,Eagle,2,169
40,300,Steel,Eagle,4,169
70,200,Steel,Eagle,7,169
70,200,Steel,Dragon,9,170
40,400,Wood,Dragon,6,170
70,300,Steel,Eagle,10,170
40,400,Wood,Dragon,5,170
50,200,Steel,Eagle,3,170
50,400,Steel,Dragon,6,170
60,400,Steel,Dragon,1,170
50,200,Wood,Eagle,6,170
40,200,Steel,Dragon,4,170
70,200,Steel,Dragon,8,170
50,300,Wood,Eagle,10,170
60,300,Steel,Dragon,4,170
60,300,Wood,Dragon,8,170
60,200,Wood,Eagle,2,170
40,300,Steel,Eagle,2,170
70,200,Steel,Eagle,7,170
70,200,Steel,Dragon,6,171
40,400,Wood,Dragon,4,171
70,300,Steel,Eagle,10,171
40,400,Wood,Dragon,7,171
50,200,Steel,Eagle,1,171
50,400,Steel,Dragon,7,171
60,400,Steel,Dragon,7,171
50,200,Wood,Eagle,1,171
40,200,Steel,Dragon,5,171
70,200,Steel,Dragon,6,171
50,300,Wood,Eagle,5,171
60,300,Steel,Dragon,10,171
60,300,Wood,Dragon,9,171
60,200,Wood,Eagle,3,171
40,300,Steel,Eagle,8,171
70,200,Steel,Eagle,4,171
70,200,Steel,Dragon,6,172
40,400,Wood,Dragon,3,172
70,300,Steel,Eagle,10,172
40,400,Wood,Dragon,2,172
50,200,Steel,Eagle,6,172
50,400,Steel,Dragon,3,172
60,400,Steel,Dragon,3,172
50,200,Wood,Eagle,5,172
40,200,Steel,Dragon,1,172
70,200,Steel,Dragon,6,172
50,300,Wood,Eagle,6,172
60,300,Steel,Dragon,7,172
60,300,Wood,Dragon,5,172
60,200,Wood,Eagle,3,172
40,300,Steel,Eagle,6,172
70,200,Steel,Eagle,8,172
70,200,Steel,Dragon,10,173
40,400,Wood,Dragon,7,173
70,300,Steel,Eagle,7,173
40,400,Wood,Dragon,6,173
50,200,Steel,Eagle,2,173
50,400,Steel,Dragon,9,173
60,400,Steel,Dragon,10,173
50,200,Wood,Eagle,4,173
40,200,Steel,Dragon,3,173
70,200,Steel,Dragon,7,173
50,300,Wood,Eagle,4,173
60,300,Steel,Dragon,8,173
60,300,Wood,Dragon,3,173
60,200,Wood,Eagle,1,173
40,300,Steel,Eagle,5,173
70,200,Steel,Eagle,3,173
70,200,Steel,Dragon,7,174
40,400,Wood,Dragon,8,174
70,300,Steel,Eagle,10,174
40,400,Wood,Dragon,6,174
50,200,Steel,Eagle,1,174
50,400,Steel,Dragon,2,174
60,400,Steel,Dragon,7,174
50,200,Wood,Eagle,7,174
40,200,Steel,Dragon,3,174
70,200,Steel,Dragon,5,174
50,300,Wood,Eagle,8,174
60,300,Steel,Dragon,8,174
60,300,Wood,Dragon,6,174
60,200,Wood,Eagle,7,174
40,300,Steel,Eagle,9,174
70,200,Steel,Eagle,4,174
70,200,Steel,Dragon,5,175
40,400,Wood,Dragon,7,175
70,300,Steel,Eagle,10,175
40,400,Wood,Dragon,8,175
50,200,Steel,Eagle,2,175
50,400,Steel,Dragon,5,175
60,400,Steel,Dragon,5,175
50,200,Wood,Eagle,1,175
40,200,Steel,Dragon,4,175
70,200,Steel,Dragon,7,175
50,300,Wood,Eagle,7,175
60,300,Steel,Dragon,4,175
60,300,Wood,Dragon,5,175
60,200,Wood,Eagle,2,175
40,300,Steel,Eagle,5,175
70,200,Steel,Eagle,8,175
70,200,Steel,Dragon,5,176
40,400,Wood,Dragon,4,176
70,300,Steel,Eagle,5,176
40,400,Wood,Dragon,3,176
50,200,Steel,Eagle,1,176
50,400,Steel,Dragon,6,176
60,400,Steel,Dragon,2,176
50,200,Wood,Eagle,1,176
40,200,Steel,Dragon,3,176
70,200,Steel,Dragon,7,176
50,300,Wood,Eagle,6,176
60,300,Steel,Dragon,7,176
60,300,Wood,Dragon,10,176
60,200,Wood,Eagle,3,176
40,300,Steel,Eagle,1,176
70,200,Steel,Eagle,5,176
70,200,Steel,Dragon,9,177
40,400,Wood,Dragon,3,177
70,300,Steel,Eagle,8,177
40,400,Wood,Dragon,5,177
50,200,Steel,Eagle,4,177
50,400,Steel,Dragon,5,177
60,400,Steel,Dragon,9,177
50,200,Wood,Eagle,1,177
40,200,Steel,Dragon,4,177
70,200,Steel,Dragon,5,177
50,300,Wood,Eagle,8,177
60,300,Steel,Dragon,10,177
60,300,Wood,Dragon,8,177
60,200,Wood,Eagle,2,177
40,300,Steel,Eagle,4,177
70,200,Steel,Eagle,5,177
70,200,Steel,Dragon,8,178
40,400,Wood,Dragon,6,178
70,300,Steel,Eagle,9,178
40,400,Wood,Dragon,3,178
50,200,Steel,Eagle,1,178
50,400,Steel,Dragon,2,178
60,400,Steel,Dragon,3,178
50,200,Wood,Eagle,2,178
40,200,Steel,Dragon,1,178
70,200,Steel,Dragon,3,178
50,300,Wood,Eagle,10,178
60,300,Steel,Dragon,4,178
60,300,Wood,Dragon,9,178
60,200,Wood,Eagle,5,178
40,300,Steel,Eagle,4,178
70,200,Steel,Eagle,5,178
70,200,Steel,Dragon,9,179
40,400,Wood,Dragon,5,179
70,300,Steel,Eagle,10,179
40,400,Wood,Dragon,3,179
50,200,Steel,Eagle,1,179
50,400,Steel,Dragon,4,179
60,400,Steel,Dragon,8,179
50,200,Wood,Eagle,1,179
40,200,Steel,Dragon,3,179
70,200,Steel,Dragon,7,179
50,300,Wood,Eagle,2,179
60,300,Steel,Dragon,10,179
60,300,Wood,Dragon,10,179
60,200,Wood,Eagle,2,179
40,300,Steel,Eagle,3,179
70,200,Steel,Eagle,1,179
70,200,Steel,Dragon,3,180
40,400,Wood,Dragon,7,180
70,300,Steel,Eagle,10,180
40,400,Wood,Dragon,7,180
50,200,Steel,Eagle,5,180
50,400,Steel,Dragon,5,180
60,400,Steel,Dragon,6,180
50,200,Wood,Eagle,7,180
40,200,Steel,Dragon,1,180
70,200,Steel,Dragon,5,180
50,300,Wood,Eagle,10,180
60,300,Steel,Dragon,6,180
60,300,Wood,Dragon,8,180
60,200,Wood,Eagle,7,180
40,300,Steel,Eagle,6,180
70,200,Steel,Eagle,8,180
70,200,Steel,Dragon,4,181
40,400,Wood,Dragon,3,181
70,300,Steel,Eagle,10,181
40,400,Wood,Dragon,5,181
50,200,Steel,Eagle,2,181
50,400,Steel,Dragon,1,181
60,400,Steel,Dragon,2,181
50,200,Wood,Eagle,1,181
40,200,Steel,Dragon,3,181
70,200,Steel,Dragon,7,181
50,300,Wood,Eagle,7,181
60,300,Steel,Dragon,8,181
60,300,Wood,Dragon,5,181
60,200,Wood,Eagle,4,181
40,300,Steel,Eagle,3,181
70,200,Steel,Eagle,8,181
70,200,Steel,Dragon,7,182
40,400,Wood,Dragon,5,182
70,300,Steel,Eagle,10,182
40,400,Wood,Dragon,2,182
50,200,Steel,Eagle,4,182
50,400,Steel,Dragon,6,182
60,400,Steel,Dragon,7,182
50,200,Wood,Eagle,2,182
40,200,Steel,Dragon,5,182
70,200,Steel,Dragon,7,182
50,300,Wood,Eagle,3,182
60,300,Steel,Dragon,10,182
60,300,Wood,Dragon,6,182
60,200,Wood,Eagle,1,182
40,300,Steel,Eagle,8,182
70,200,Steel,Eagle,7,182
70,200,Steel,Dragon,1,183
40,400,Wood,Dragon,1,183
70,300,Steel,Eagle,10,183
40,400,Wood,Dragon,4,183
50,200,Steel,Eagle,4,183
50,400,Steel,Dragon,2,183
60,400,Steel,Dragon,3,183
50,200,Wood,Eagle,8,183
40,200,Steel,Dragon,3,183
70,200,Steel,Dragon,3,183
50,300,Wood,Eagle,9,183
60,300,Steel,Dragon,4,183
60,300,Wood,Dragon,6,183
60,200,Wood,Eagle,8,183
40,300,Steel,Eagle,6,183
70,200,Steel,Eagle,9,183
70,200,Steel,Dragon,10,184
40,400,Wood,Dragon,5,184
70,300,Steel,Eagle,8,184
40,400,Wood,Dragon,4,184
50,200,Steel,Eagle,2,184
50,400,Steel,Dragon,7,184
60,400,Steel,Dragon,7,184
50,200,Wood,Eagle,1,184
40,200,Steel,Dragon,6,184
70,200,Steel,Dragon,8,184
50,300,Wood,Eagle,1,184
60,300,Steel,Dragon,10,184
60,300,Wood,Dragon,7,184
60,200,Wood,Eagle,1,184
40,300,Steel,Eagle,3,184
70,200,Steel,Eagle,3,184
70,200,Steel,Dragon,9,185
40,400,Wood,Dragon,4,185
70,300,Steel,Eagle,10,185
40,400,Wood,Dragon,5,185
50,200,Steel,Eagle,1,185
50,400,Steel,Dragon,5,185
60,400,Steel,Dragon,3,185
50,200,Wood,Eagle,1,185
40,200,Steel,Dragon,1,185
70,200,Steel,Dragon,7,185
50,300,Wood,Eagle,2,185
60,300,Steel,Dragon,4,185
60,300,Wood,Dragon,6,185
60,200,Wood,Eagle,1,185
40,300,Steel,Eagle,6,185
70,200,Steel,Eagle,9,185
70,200,Steel,Dragon,10,186
40,400,Wood,Dragon,8,186
70,300,Steel,Eagle,10,186
40,400,Wood,Dragon,6,186
50,200,Steel,Eagle,3,186
50,400,Steel,Dragon,6,186
60,400,Steel,Dragon,5,186
50,200,Wood,Eagle,5,186
40,200,Steel,Dragon,1,186
70,200,Steel,Dragon,10,186
50,300,Wood,Eagle,1,186
60,300,Steel,Dragon,8,186
60,300,Wood,Dragon,8,186
60,200,Wood,Eagle,5,186
40,300,Steel,Eagle,4,186
70,200,Steel,Eagle,7,186
70,200,Steel,Dragon,8,187
40,400,Wood,Dragon,4,187
70,300,Steel,Eagle,10,187
40,400,Wood,Dragon,1,187
50,200,Steel,Eagle,6,187
50,400,Steel,Dragon,2,187
60,400,Steel,Dragon,6,187
50,200,Wood,Eagle,3,187
40,200,Steel,Dragon,4,187
70,200,Steel,Dragon,8,187
50,300,Wood,Eagle,5,187
60,300,Steel,Dragon,5,187
60,300,Wood,Dragon,7,187
60,200,Wood,Eagle,3,187
40,300,Steel,Eagle,7,187
70,200,Steel,Eagle,6,187
70,200,Steel,Dragon,8,188
40,400,Wood,Dragon,10,188
70,300,Steel,Eagle,9,188
40,400,Wood,Dragon,8,188
50,200,Steel,Eagle,1,188
50,400,Steel,Dragon,7,188
60,400,Steel,Dragon,10,188
50,200,Wood,Eagle,2,188
40,200,Steel,Dragon,2,188
70,200,Steel,Dragon,7,188
50,300,Wood,Eagle,7,188
60,300,Steel,Dragon,7,188
60,300,Wood,Dragon,6,188
60,200,Wood,Eagle,5,188
40,300,Steel,Eagle,1,188
70,200,Steel,Eagle,6,188
70,200,Steel,Dragon,7,189
40,400,Wood,Dragon,7,189
70,300,Steel,Eagle,10,189
40,400,Wood,Dragon,5,189
50,200,Steel,Eagle,5,189
50,400,Steel,Dragon,5,189
60,400,Steel,Dragon,6,189
50,200,Wood,Eagle,5,189
40,200,Steel,Dragon,1,189
70,200,Steel,Dragon,7,189
50,300,Wood,Eagle,9,189
60,300,Steel,Dragon,9,189
60,300,Wood,Dragon,8,189
60,200,Wood,Eagle,9,189
40,300,Steel,Eagle,7,189
70,200,Steel,Eagle,9,189
70,200,Steel,Dragon,7,190
40,400,Wood,Dragon,3,190
70,300,Steel,Eagle,10,190
40,400,Wood,Dragon,3,190
50,200,Steel,Eagle,2,190
50,400,Steel,Dragon,1,190
60,400,Steel,Dragon,2,190
50,200,Wood,Eagle,1,190
40,200,Steel,Dragon,2,190
70,200,Steel,Dragon,3,190
50,300,Wood,Eagle,5,190
60,300,Steel,Dragon,9,190
60,300,Wood,Dragon,10,190
60,200,Wood,Eagle,3,190
40,300,Steel,Eagle,6,190
70,200,Steel,Eagle,6,190
70,200,Steel,Dragon,4,191
40,400,Wood,Dragon,6,191
70,300,Steel,Eagle,10,191
40,400,Wood,Dragon,4,191
50,200,Steel,Eagle,1,191
50,400,Steel,Dragon,5,191
60,400,Steel,Dragon,4,191
50,200,Wood,Eagle,4,191
40,200,Steel,Dragon,1,191
70,200,Steel,Dragon,5,191
50,300,Wood,Eagle,7,191
60,300,Steel,Dragon,6,191
60,300,Wood,Dragon,6,191
60,200,Wood,Eagle,3,191
40,300,Steel,Eagle,4,191
70,200,Steel,Eagle,4,191
70,200,Steel,Dragon,7,192
40,400,Wood,Dragon,2,192
70,300,Steel,Eagle,10,192
40,400,Wood,Dragon,3,192
50,200,Steel,Eagle,3,192
50,400,Steel,Dragon,6,192
60,400,Steel,Dragon,7,192
50,200,Wood,Eagle,5,192
40,200,Steel,Dragon,2,192
70,200,Steel,Dragon,7,192
50,300,Wood,Eagle,9,192
60,300,Steel,Dragon,7,192
60,300,Wood,Dragon,10,192
60,200,Wood,Eagle,1,192
40,300,Steel,Eagle,6,192
70,200,Steel,Eagle,4,192
70,200,Steel,Dragon,5,193
40,400,Wood,Dragon,3,193
70,300,Steel,Eagle,10,193
40,400,Wood,Dragon,1,193
50,200,Steel,Eagle,2,193
50,400,Steel,Dragon,4,193
60,400,Steel,Dragon,5,193
50,200,Wood,Eagle,2,193
40,200,Steel,Dragon,1,193
70,200,Steel,Dragon,7,193
50,300,Wood,Eagle,6,193
60,300,Steel,Dragon,7,193
60,300,Wood,Dragon,5,193
60,200,Wood,Eagle,1,193
40,300,Steel,Eagle,3,193
70,200,Steel,Eagle,2,193
70,200,Steel,Dragon,10,194
40,400,Wood,Dragon,1,194
70,300,Steel,Eagle,9,194
40,400,Wood,Dragon,5,194
50,200,Steel,Eagle,1,194
50,400,Steel,Dragon,10,194
60,400,Steel,Dragon,4,194
50,200,Wood,Eagle,5,194
40,200,Steel,Dragon,7,194
70,200,Steel,Dragon,10,194
50,300,Wood,Eagle,7,194
60,300,Steel,Dragon,10,194
60,300,Wood,Dragon,10,194
60,200,Wood,Eagle,1,194
40,300,Steel,Eagle,5,194
70,200,Steel,Eagle,5,194
70,200,Steel,Dragon,8,195
40,400,Wood,Dragon,10,195
70,300,Steel,Eagle,9,195
40,400,Wood,Dragon,8,195
50,200,Steel,Eagle,2,195
50,400,Steel,Dragon,5,195
60,400,Steel,Dragon,7,195
50,200,Wood,Eagle,7,195
40,200,Steel,Dragon,3,195
70,200,Steel,Dragon,9,195
50,300,Wood,Eagle,6,195
60,300,Steel,Dragon,6,195
60,300,Wood,Dragon,8,195
60,200,Wood,Eagle,5,195
40,300,Steel,Eagle,1,195
70,200,Steel,Eagle,7,195
70,200,Steel,Dragon,7,196
40,400,Wood,Dragon,2,196
70,300,Steel,Eagle,10,196
40,400,Wood,Dragon,1,196
50,200,Steel,Eagle,3,196
50,400,Steel,Dragon,4,196
60,400,Steel,Dragon,3,196
50,200,Wood,Eagle,2,196
40,200,Steel,Dragon,6,196
70,200,Steel,Dragon,9,196
50,300,Wood,Eagle,7,196
60,300,Steel,Dragon,9,196
60,300,Wood,Dragon,5,196
60,200,Wood,Eagle,3,196
40,300,Steel,Eagle,5,196
70,200,Steel,Eagle,9,196
70,200,Steel,Dragon,10,197
40,400,Wood,Dragon,6,197
70,300,Steel,Eagle,8,197
40,400,Wood,Dragon,5,197
50,200,Steel,Eagle,1,197
50,400,Steel,Dragon,7,197
60,400,Steel,Dragon,6,197
50,200,Wood,Eagle,1,197
40,200,Steel,Dragon,1,197
70,200,Steel,Dragon,9,197
50,300,Wood,Eagle,1,197
60,300,Steel,Dragon,10,197
60,300,Wood,Dragon,10,197
60,200,Wood,Eagle,3,197
40,300,Steel,Eagle,7,197
70,200,Steel,Eagle,5,197
70,200,Steel,Dragon,7,198
40,400,Wood,Dragon,3,198
70,300,Steel,Eagle,10,198
40,400,Wood,Dragon,1,198
50,200,Steel,Eagle,3,198
50,400,Steel,Dragon,6,198
60,400,Steel,Dragon,7,198
50,200,Wood,Eagle,1,198
40,200,Steel,Dragon,2,198
70,200,Steel,Dragon,10,198
50,300,Wood,Eagle,4,198
60,300,Steel,Dragon,10,198
60,300,Wood,Dragon,8,198
60,200,Wood,Eagle,1,198
40,300,Steel,Eagle,2,198
70,200,Steel,Eagle,7,198
70,200,Steel,Dragon,3,199
40,400,Wood,Dragon,7,199
70,300,Steel,Eagle,10,199
40,400,Wood,Dragon,5,199
50,200,Steel,Eagle,6,199
50,400,Steel,Dragon,4,199
60,400,Steel,Dragon,5,199
50,200,Wood,Eagle,9,199
40,200,Steel,Dragon,1,199
70,200,Steel,Dragon,2,199
50,300,Wood,Eagle,10,199
60,300,Steel,Dragon,6,199
60,300,Wood,Dragon,8,199
60,200,Wood,Eagle,6,199
40,300,Steel,Eagle,5,199
70,200,Steel,Eagle,7,199
