store_num,year,week,p1_sales,p2_sales,p1_price,p2_price,p1_promo,p2_promo,country
112.0,1.0,26.0,135.0,120.0,2.29,2.49,0,1,BRA
112.0,1.0,27.0,107.0,86.0,2.19,2.29,0,0,BRA
112.0,1.0,28.0,184.0,83.0,2.19,2.99,0,0,BRA
112.0,1.0,29.0,98.0,130.0,2.99,2.29,0,0,BRA
112.0,1.0,30.0,171.0,71.0,2.49,3.19,0,0,BRA
112.0,1.0,31.0,138.0,90.0,2.49,3.19,0,0,BRA
112.0,1.0,32.0,137.0,93.0,2.79,2.99,0,0,BRA
112.0,1.0,33.0,105.0,157.0,2.79,2.49,0,1,BRA
112.0,1.0,34.0,128.0,101.0,2.99,3.19,0,0,BRA
112.0,1.0,35.0,118.0,127.0,2.49,2.29,0,0,BRA
112.0,1.0,36.0,116.0,91.0,2.29,2.59,0,0,BRA
112.0,1.0,37.0,132.0,79.0,2.19,2.59,0,0,BRA
112.0,1.0,38.0,118.0,115.0,2.99,2.99,0,0,BRA
112.0,1.0,39.0,138.0,84.0,2.29,2.49,0,0,BRA
112.0,1.0,40.0,170.0,101.0,2.29,2.29,1,0,BRA
112.0,1.0,41.0,96.0,73.0,2.29,2.49,0,0,BRA
112.0,1.0,42.0,99.0,128.0,2.49,2.29,0,0,BRA
112.0,1.0,43.0,172.0,96.0,2.99,2.99,1,0,BRA
112.0,1.0,44.0,89.0,121.0,2.99,2.49,0,0,BRA
112.0,1.0,45.0,143.0,120.0,2.29,2.49,0,1,BRA
112.0,1.0,46.0,129.0,72.0,2.49,2.99,0,0,BRA
112.0,1.0,47.0,119.0,111.0,2.29,2.29,0,0,BRA
112.0,1.0,48.0,114.0,123.0,2.79,2.59,0,0,BRA
112.0,1.0,49.0,131.0,88.0,2.79,3.19,0,0,BRA
112.0,1.0,50.0,186.0,60.0,2.19,3.19,0,0,BRA
112.0,1.0,51.0,139.0,96.0,2.19,2.59,0,0,BRA
112.0,1.0,52.0,117.0,90.0,2.99,3.19,0,0,BRA
112.0,2.0,1.0,116.0,122.0,2.49,2.29,0,0,BRA
112.0,2.0,2.0,106.0,138.0,2.79,2.29,0,0,BRA
112.0,2.0,3.0,149.0,122.0,2.49,2.29,1,0,BRA
112.0,2.0,4.0,149.0,94.0,2.29,2.49,0,0,BRA
112.0,2.0,5.0,81.0,140.0,2.99,2.29,0,0,BRA
112.0,2.0,6.0,127.0,94.0,2.79,3.19,0,0,BRA
112.0,2.0,7.0,126.0,85.0,2.19,2.49,0,0,BRA
112.0,2.0,8.0,108.0,118.0,2.29,2.29,0,0,BRA
112.0,2.0,9.0,116.0,85.0,2.79,2.99,0,0,BRA
112.0,2.0,10.0,177.0,67.0,2.29,3.19,0,0,BRA
112.0,2.0,11.0,183.0,72.0,2.29,3.19,0,0,BRA
112.0,2.0,12.0,119.0,105.0,2.49,2.29,0,0,BRA
112.0,2.0,13.0,89.0,111.0,2.79,2.49,0,0,BRA
112.0,2.0,14.0,145.0,130.0,2.99,2.59,1,0,BRA
112.0,2.0,15.0,116.0,107.0,2.79,2.49,0,0,BRA
112.0,2.0,16.0,117.0,114.0,2.49,2.49,0,0,BRA
112.0,2.0,17.0,171.0,66.0,2.19,3.19,0,0,BRA
112.0,2.0,18.0,171.0,106.0,2.49,2.99,0,1,BRA
112.0,2.0,19.0,106.0,136.0,2.99,2.49,0,0,BRA
112.0,2.0,20.0,131.0,89.0,2.99,3.19,0,0,BRA
112.0,2.0,21.0,83.0,111.0,2.79,2.29,0,0,BRA
112.0,2.0,22.0,93.0,118.0,2.99,2.49,0,0,BRA
112.0,2.0,23.0,171.0,60.0,2.19,2.99,0,0,BRA
112.0,2.0,24.0,131.0,108.0,2.19,2.49,0,1,BRA
112.0,2.0,25.0,105.0,120.0,2.99,2.49,0,0,BRA
112.0,2.0,26.0,120.0,100.0,2.99,3.19,0,0,BRA
112.0,2.0,27.0,146.0,79.0,2.19,2.49,0,0,BRA
112.0,2.0,28.0,154.0,119.0,2.19,2.49,0,1,BRA
112.0,2.0,29.0,118.0,96.0,2.99,3.19,0,0,BRA
112.0,2.0,30.0,107.0,122.0,2.79,2.29,0,0,BRA
112.0,2.0,31.0,99.0,148.0,2.79,2.29,0,0,BRA
112.0,2.0,32.0,132.0,119.0,2.29,2.49,0,1,BRA
112.0,2.0,33.0,175.0,107.0,2.29,3.19,0,1,BRA
112.0,2.0,34.0,102.0,97.0,2.79,2.99,0,0,BRA
112.0,2.0,35.0,131.0,81.0,2.79,2.99,0,0,BRA
112.0,2.0,36.0,114.0,108.0,2.99,3.19,0,0,BRA
112.0,2.0,37.0,142.0,106.0,2.29,2.59,0,1,BRA
112.0,2.0,38.0,100.0,120.0,2.79,2.49,0,0,BRA
112.0,2.0,39.0,121.0,98.0,2.29,2.29,0,0,BRA
112.0,2.0,40.0,100.0,92.0,2.49,2.49,0,0,BRA
112.0,2.0,41.0,138.0,91.0,2.29,2.49,0,0,BRA
112.0,2.0,42.0,244.0,64.0,2.19,3.19,1,0,BRA
112.0,2.0,43.0,119.0,120.0,2.79,2.49,0,0,BRA
112.0,2.0,44.0,110.0,105.0,2.49,2.49,0,0,BRA
112.0,2.0,45.0,117.0,104.0,2.49,2.29,0,0,BRA
112.0,2.0,46.0,133.0,103.0,2.19,2.49,0,0,BRA
112.0,2.0,47.0,125.0,82.0,2.79,2.99,0,0,BRA
112.0,2.0,48.0,161.0,83.0,2.19,2.49,0,0,BRA
112.0,2.0,49.0,118.0,80.0,2.79,2.99,0,0,BRA
112.0,2.0,50.0,168.0,118.0,2.29,2.59,1,1,BRA
112.0,2.0,51.0,112.0,125.0,2.99,2.59,0,0,BRA
112.0,2.0,52.0,173.0,57.0,2.19,3.19,0,0,BRA
113.0,1.0,1.0,128.0,126.0,2.99,3.19,0,1,BRA
113.0,1.0,2.0,175.0,74.0,2.29,3.19,0,0,BRA
113.0,1.0,3.0,138.0,73.0,2.49,2.99,0,0,BRA
113.0,1.0,4.0,133.0,84.0,2.19,2.59,0,0,BRA
113.0,1.0,5.0,122.0,101.0,2.29,2.59,0,0,BRA
113.0,1.0,6.0,154.0,71.0,2.29,2.99,0,0,BRA
113.0,1.0,7.0,133.0,106.0,2.49,3.19,0,1,BRA
113.0,1.0,8.0,183.0,89.0,2.29,3.19,0,1,BRA
113.0,1.0,9.0,153.0,71.0,2.19,3.19,0,0,BRA
113.0,1.0,10.0,111.0,142.0,2.49,2.49,0,1,BRA
113.0,1.0,11.0,119.0,107.0,2.99,2.99,0,0,BRA
113.0,1.0,12.0,138.0,113.0,2.79,2.49,1,0,BRA
113.0,1.0,13.0,132.0,103.0,2.49,2.49,0,0,BRA
113.0,1.0,14.0,157.0,78.0,2.19,2.99,0,0,BRA
113.0,1.0,15.0,130.0,106.0,2.29,2.29,0,0,BRA
113.0,1.0,16.0,111.0,92.0,2.49,2.59,0,0,BRA
113.0,1.0,17.0,151.0,94.0,2.49,2.99,0,0,BRA
113.0,1.0,18.0,137.0,94.0,2.99,3.19,0,0,BRA
113.0,1.0,19.0,107.0,107.0,2.79,2.49,0,0,BRA
113.0,1.0,20.0,138.0,75.0,2.29,2.59,0,0,BRA
113.0,1.0,21.0,108.0,93.0,2.49,2.29,0,0,BRA
113.0,1.0,22.0,146.0,89.0,2.49,3.19,0,0,BRA
113.0,1.0,23.0,121.0,97.0,2.99,3.19,0,0,BRA
113.0,1.0,24.0,129.0,171.0,2.49,2.29,0,1,BRA
113.0,1.0,25.0,104.0,123.0,2.99,2.59,0,0,BRA
113.0,1.0,26.0,100.0,115.0,2.49,2.29,0,0,BRA
113.0,1.0,27.0,176.0,66.0,2.19,3.19,0,0,BRA
113.0,1.0,28.0,104.0,149.0,2.99,2.59,0,1,BRA
113.0,1.0,29.0,151.0,62.0,2.29,2.59,0,0,BRA
113.0,1.0,30.0,115.0,94.0,2.79,2.59,0,0,BRA
113.0,1.0,31.0,176.0,65.0,2.19,3.19,0,0,BRA
113.0,1.0,32.0,128.0,86.0,2.79,2.99,0,0,BRA
113.0,1.0,33.0,134.0,95.0,2.19,2.29,0,0,BRA
113.0,1.0,34.0,129.0,81.0,2.49,2.99,0,0,BRA
113.0,1.0,35.0,170.0,80.0,2.29,3.19,0,0,BRA
113.0,1.0,36.0,100.0,123.0,2.99,2.49,0,0,BRA
113.0,1.0,37.0,198.0,80.0,2.19,2.99,0,0,BRA
113.0,1.0,38.0,117.0,100.0,2.79,3.19,0,0,BRA
113.0,1.0,39.0,136.0,74.0,2.49,3.19,0,0,BRA
113.0,1.0,40.0,193.0,86.0,2.19,2.49,1,0,BRA
113.0,1.0,41.0,146.0,98.0,2.79,3.19,0,0,BRA
113.0,1.0,42.0,135.0,86.0,2.99,3.19,0,0,BRA
113.0,1.0,43.0,130.0,79.0,2.29,2.99,0,0,BRA
113.0,1.0,44.0,147.0,59.0,2.29,3.19,0,0,BRA
113.0,1.0,45.0,118.0,124.0,2.19,2.29,0,1,BRA
113.0,1.0,46.0,135.0,95.0,2.79,2.49,1,0,BRA
113.0,1.0,47.0,134.0,100.0,2.49,2.49,0,0,BRA
113.0,1.0,48.0,117.0,113.0,2.49,2.49,0,0,BRA
113.0,1.0,49.0,153.0,88.0,2.49,2.99,0,0,BRA
113.0,1.0,50.0,100.0,103.0,2.79,2.59,0,0,BRA
113.0,1.0,51.0,101.0,100.0,2.79,2.49,0,0,BRA
113.0,1.0,52.0,179.0,78.0,2.29,2.99,0,0,BRA
113.0,2.0,1.0,96.0,106.0,2.99,2.49,0,0,BRA
113.0,2.0,2.0,92.0,91.0,2.79,2.49,0,0,BRA
113.0,2.0,3.0,105.0,171.0,2.99,2.49,0,1,BRA
113.0,2.0,4.0,101.0,103.0,2.99,2.59,0,0,BRA
113.0,2.0,5.0,116.0,84.0,2.79,3.19,0,0,BRA
113.0,2.0,6.0,111.0,77.0,2.29,2.49,0,0,BRA
113.0,2.0,7.0,154.0,82.0,2.29,3.19,0,0,BRA
113.0,2.0,8.0,164.0,58.0,2.19,3.19,0,0,BRA
113.0,2.0,9.0,112.0,85.0,2.49,2.59,0,0,BRA
113.0,2.0,10.0,106.0,121.0,2.99,2.59,0,0,BRA
113.0,2.0,11.0,85.0,104.0,2.99,2.49,0,0,BRA
113.0,2.0,12.0,202.0,81.0,2.19,3.19,0,0,BRA
113.0,2.0,13.0,154.0,69.0,2.19,2.59,0,0,BRA
113.0,2.0,14.0,97.0,141.0,2.99,2.59,0,0,BRA
113.0,2.0,15.0,137.0,98.0,2.49,2.49,0,0,BRA
113.0,2.0,16.0,122.0,113.0,2.79,2.49,1,0,BRA
113.0,2.0,17.0,127.0,147.0,2.99,2.99,0,1,BRA
113.0,2.0,18.0,89.0,174.0,2.99,2.49,0,1,BRA
113.0,2.0,19.0,132.0,95.0,2.79,2.99,0,0,BRA
113.0,2.0,20.0,144.0,88.0,2.19,2.49,0,0,BRA
113.0,2.0,21.0,108.0,152.0,2.99,2.99,0,1,BRA
113.0,2.0,22.0,121.0,100.0,2.99,2.99,0,0,BRA
113.0,2.0,23.0,100.0,127.0,2.99,2.59,0,0,BRA
113.0,2.0,24.0,97.0,120.0,2.99,2.29,0,0,BRA
113.0,2.0,25.0,113.0,83.0,2.99,3.19,0,0,BRA
113.0,2.0,26.0,187.0,83.0,2.29,2.99,1,0,BRA
113.0,2.0,27.0,104.0,113.0,2.49,2.29,0,0,BRA
113.0,2.0,28.0,91.0,126.0,2.99,2.29,0,0,BRA
113.0,2.0,29.0,137.0,123.0,2.19,2.59,0,1,BRA
113.0,2.0,30.0,153.0,104.0,2.19,2.49,0,1,BRA
113.0,2.0,31.0,106.0,130.0,2.99,2.49,0,0,BRA
113.0,2.0,32.0,129.0,97.0,2.99,3.19,0,0,BRA
113.0,2.0,33.0,157.0,73.0,2.19,2.49,0,0,BRA
113.0,2.0,34.0,124.0,82.0,2.19,2.49,0,0,BRA
113.0,2.0,35.0,106.0,113.0,2.49,2.29,0,0,BRA
113.0,2.0,36.0,123.0,108.0,2.79,2.99,0,0,BRA
113.0,2.0,37.0,238.0,62.0,2.19,3.19,1,0,BRA
113.0,2.0,38.0,109.0,162.0,2.79,2.49,0,1,BRA
113.0,2.0,39.0,103.0,132.0,2.79,2.29,0,0,BRA
113.0,2.0,40.0,170.0,77.0,2.49,3.19,0,0,BRA
113.0,2.0,41.0,122.0,108.0,2.99,3.19,0,0,BRA
113.0,2.0,42.0,109.0,135.0,2.99,2.59,0,0,BRA
113.0,2.0,43.0,133.0,83.0,2.79,3.19,0,0,BRA
113.0,2.0,44.0,107.0,140.0,2.99,2.49,0,0,BRA
113.0,2.0,45.0,137.0,76.0,2.79,3.19,0,0,BRA
113.0,2.0,46.0,137.0,92.0,2.29,2.59,0,0,BRA
113.0,2.0,47.0,163.0,72.0,2.29,3.19,0,0,BRA
113.0,2.0,48.0,159.0,79.0,2.49,2.49,1,0,BRA
113.0,2.0,49.0,121.0,111.0,2.99,2.49,1,0,BRA
113.0,2.0,50.0,134.0,88.0,2.29,2.49,0,0,BRA
113.0,2.0,51.0,104.0,105.0,2.19,2.29,0,0,BRA
113.0,2.0,52.0,166.0,89.0,2.29,2.49,1,0,BRA
114.0,1.0,1.0,157.0,99.0,2.29,2.59,0,0,JPN
114.0,1.0,2.0,148.0,91.0,2.79,2.99,0,0,JPN
114.0,1.0,3.0,132.0,108.0,2.99,2.99,0,0,JPN
114.0,1.0,4.0,102.0,184.0,2.79,2.49,0,1,JPN
114.0,1.0,5.0,115.0,89.0,2.79,2.99,0,0,JPN
114.0,1.0,6.0,135.0,81.0,2.99,3.19,0,0,JPN
114.0,1.0,7.0,102.0,154.0,2.99,2.29,0,0,JPN
114.0,1.0,8.0,122.0,88.0,2.79,2.99,0,0,JPN
114.0,1.0,9.0,142.0,105.0,2.19,2.29,0,0,JPN
114.0,1.0,10.0,130.0,81.0,2.49,3.19,0,0,JPN
114.0,1.0,11.0,179.0,76.0,2.19,3.19,0,0,JPN
114.0,1.0,12.0,123.0,94.0,2.79,2.99,0,0,JPN
114.0,1.0,13.0,104.0,102.0,2.99,2.59,0,0,JPN
114.0,1.0,14.0,135.0,93.0,2.79,3.19,0,0,JPN
114.0,1.0,15.0,116.0,135.0,2.19,2.29,0,1,JPN
114.0,1.0,16.0,147.0,86.0,2.49,2.29,1,0,JPN
114.0,1.0,17.0,142.0,112.0,2.29,2.29,0,0,JPN
114.0,1.0,18.0,122.0,92.0,2.79,2.99,0,0,JPN
114.0,1.0,19.0,186.0,63.0,2.49,3.19,1,0,JPN
114.0,1.0,20.0,183.0,59.0,2.19,3.19,0,0,JPN
114.0,1.0,21.0,116.0,118.0,2.49,2.49,0,0,JPN
114.0,1.0,22.0,107.0,76.0,2.79,2.99,0,0,JPN
114.0,1.0,23.0,118.0,133.0,2.99,3.19,0,1,JPN
114.0,1.0,24.0,130.0,92.0,2.49,2.59,0,0,JPN
114.0,1.0,25.0,189.0,90.0,2.19,2.59,0,0,JPN
114.0,1.0,26.0,123.0,92.0,2.29,2.49,0,0,JPN
114.0,1.0,27.0,111.0,126.0,2.99,2.59,0,0,JPN
114.0,1.0,28.0,180.0,64.0,2.29,3.19,0,0,JPN
114.0,1.0,29.0,149.0,81.0,2.29,2.99,0,0,JPN
114.0,1.0,30.0,167.0,87.0,2.19,2.59,0,0,JPN
114.0,1.0,31.0,138.0,87.0,2.49,2.99,0,0,JPN
114.0,1.0,32.0,94.0,124.0,2.99,2.49,0,0,JPN
114.0,1.0,33.0,99.0,119.0,2.99,2.59,0,0,JPN
114.0,1.0,34.0,119.0,82.0,2.49,2.59,0,0,JPN
114.0,1.0,35.0,119.0,109.0,2.29,2.29,0,0,JPN
114.0,1.0,36.0,135.0,87.0,2.99,3.19,0,0,JPN
114.0,1.0,37.0,86.0,125.0,2.79,2.29,0,0,JPN
114.0,1.0,38.0,93.0,111.0,2.99,2.59,0,0,JPN
114.0,1.0,39.0,128.0,81.0,2.19,2.49,0,0,JPN
114.0,1.0,40.0,156.0,131.0,2.49,3.19,0,1,JPN
114.0,1.0,41.0,106.0,141.0,2.19,2.29,0,1,JPN
114.0,1.0,42.0,136.0,76.0,2.29,2.99,0,0,JPN
114.0,1.0,43.0,145.0,80.0,2.29,2.99,0,0,JPN
114.0,1.0,44.0,176.0,65.0,2.19,3.19,0,0,JPN
114.0,1.0,45.0,104.0,118.0,2.99,2.49,0,0,JPN
114.0,1.0,46.0,157.0,73.0,2.49,3.19,0,0,JPN
114.0,1.0,47.0,90.0,135.0,2.99,2.59,0,0,JPN
114.0,1.0,48.0,125.0,91.0,2.79,2.99,0,0,JPN
114.0,1.0,49.0,116.0,137.0,2.99,2.29,1,0,JPN
114.0,1.0,50.0,99.0,115.0,2.99,2.59,0,0,JPN
114.0,1.0,51.0,181.0,70.0,2.19,2.99,0,0,JPN
114.0,1.0,52.0,103.0,107.0,2.79,2.59,0,0,JPN
114.0,2.0,1.0,173.0,88.0,2.19,2.99,0,0,JPN
114.0,2.0,2.0,109.0,106.0,2.79,2.29,0,0,JPN
114.0,2.0,3.0,154.0,120.0,2.29,2.49,0,1,JPN
114.0,2.0,4.0,174.0,89.0,2.29,2.49,1,0,JPN
114.0,2.0,5.0,132.0,134.0,2.29,2.49,0,1,JPN
114.0,2.0,6.0,162.0,89.0,2.29,3.19,0,1,JPN
114.0,2.0,7.0,159.0,63.0,2.29,2.99,0,0,JPN
114.0,2.0,8.0,140.0,91.0,2.79,3.19,0,0,JPN
114.0,2.0,9.0,153.0,100.0,2.29,2.59,1,0,JPN
114.0,2.0,10.0,134.0,86.0,2.99,3.19,0,0,JPN
114.0,2.0,11.0,160.0,75.0,2.19,2.99,0,0,JPN
114.0,2.0,12.0,160.0,106.0,2.49,2.99,0,1,JPN
114.0,2.0,13.0,117.0,87.0,2.79,2.99,0,0,JPN
114.0,2.0,14.0,128.0,95.0,2.29,2.29,0,0,JPN
114.0,2.0,15.0,115.0,88.0,2.19,2.29,0,0,JPN
114.0,2.0,16.0,125.0,124.0,2.49,2.49,0,1,JPN
114.0,2.0,17.0,148.0,89.0,2.49,2.59,0,0,JPN
114.0,2.0,18.0,119.0,100.0,2.29,2.29,0,0,JPN
114.0,2.0,19.0,207.0,60.0,2.19,3.19,0,0,JPN
114.0,2.0,20.0,96.0,113.0,2.99,2.29,0,0,JPN
114.0,2.0,21.0,104.0,119.0,2.99,2.59,0,0,JPN
114.0,2.0,22.0,192.0,75.0,2.19,3.19,0,0,JPN
114.0,2.0,23.0,144.0,77.0,2.29,2.59,0,0,JPN
114.0,2.0,24.0,154.0,77.0,2.29,3.19,0,0,JPN
114.0,2.0,25.0,148.0,84.0,2.79,3.19,0,0,JPN
114.0,2.0,26.0,79.0,97.0,2.99,2.49,0,0,JPN
114.0,2.0,27.0,125.0,81.0,2.49,3.19,0,0,JPN
114.0,2.0,28.0,113.0,98.0,2.79,2.59,0,0,JPN
114.0,2.0,29.0,106.0,112.0,2.99,2.59,0,0,JPN
114.0,2.0,30.0,120.0,94.0,2.29,2.59,0,0,JPN
114.0,2.0,31.0,123.0,94.0,2.49,2.29,0,0,JPN
114.0,2.0,32.0,87.0,130.0,2.99,2.29,0,0,JPN
114.0,2.0,33.0,118.0,106.0,2.49,2.29,0,0,JPN
114.0,2.0,34.0,116.0,121.0,2.79,2.59,0,0,JPN
114.0,2.0,35.0,152.0,113.0,2.49,3.19,0,1,JPN
114.0,2.0,36.0,123.0,98.0,2.79,2.59,0,0,JPN
114.0,2.0,37.0,111.0,86.0,2.49,2.59,0,0,JPN
114.0,2.0,38.0,138.0,139.0,2.79,2.99,0,1,JPN
114.0,2.0,39.0,150.0,72.0,2.29,2.59,0,0,JPN
114.0,2.0,40.0,161.0,78.0,2.29,2.99,0,0,JPN
114.0,2.0,41.0,110.0,100.0,2.99,2.99,0,0,JPN
114.0,2.0,42.0,139.0,110.0,2.19,2.49,0,1,JPN
114.0,2.0,43.0,156.0,83.0,2.29,2.49,0,0,JPN
114.0,2.0,44.0,96.0,155.0,2.99,2.29,0,0,JPN
114.0,2.0,45.0,136.0,98.0,2.99,2.59,1,0,JPN
114.0,2.0,46.0,170.0,67.0,2.49,3.19,0,0,JPN
114.0,2.0,47.0,121.0,92.0,2.49,2.59,0,0,JPN
114.0,2.0,48.0,115.0,169.0,2.99,2.49,0,1,JPN
114.0,2.0,49.0,106.0,123.0,2.99,2.49,0,0,JPN
114.0,2.0,50.0,105.0,101.0,2.49,2.49,0,0,JPN
114.0,2.0,51.0,146.0,88.0,2.79,3.19,0,0,JPN
114.0,2.0,52.0,128.0,80.0,2.79,2.99,0,0,JPN
115.0,1.0,1.0,159.0,76.0,2.49,2.99,0,0,JPN
115.0,1.0,2.0,149.0,88.0,2.79,3.19,0,0,JPN
115.0,1.0,3.0,152.0,89.0,2.49,2.99,0,0,JPN
115.0,1.0,4.0,149.0,84.0,2.19,2.59,0,0,JPN
115.0,1.0,5.0,141.0,80.0,2.29,2.59,0,0,JPN
115.0,1.0,6.0,140.0,90.0,2.99,3.19,0,0,JPN
115.0,1.0,7.0,145.0,91.0,2.29,2.59,0,0,JPN
115.0,1.0,8.0,133.0,65.0,2.49,2.99,0,0,JPN
115.0,1.0,9.0,94.0,123.0,2.99,2.49,0,0,JPN
115.0,1.0,10.0,139.0,89.0,2.19,2.49,0,0,JPN
115.0,1.0,11.0,166.0,142.0,2.79,3.19,1,1,JPN
115.0,1.0,12.0,130.0,118.0,2.29,2.29,0,1,JPN
115.0,1.0,13.0,138.0,77.0,2.29,3.19,0,0,JPN
115.0,1.0,14.0,160.0,75.0,2.19,2.99,0,0,JPN
115.0,1.0,15.0,128.0,93.0,2.29,2.59,0,0,JPN
115.0,1.0,16.0,110.0,94.0,2.99,2.59,0,0,JPN
115.0,1.0,17.0,82.0,178.0,2.79,2.29,0,1,JPN
115.0,1.0,18.0,182.0,68.0,2.19,3.19,0,0,JPN
115.0,1.0,19.0,190.0,93.0,2.79,2.99,1,0,JPN
115.0,1.0,20.0,123.0,89.0,2.19,2.29,0,0,JPN
115.0,1.0,21.0,146.0,72.0,2.49,2.99,0,0,JPN
115.0,1.0,22.0,85.0,121.0,2.99,2.29,0,0,JPN
115.0,1.0,23.0,143.0,82.0,2.19,2.49,0,0,JPN
115.0,1.0,24.0,135.0,97.0,2.29,2.49,0,0,JPN
115.0,1.0,25.0,108.0,123.0,2.49,2.29,0,0,JPN
115.0,1.0,26.0,136.0,84.0,2.19,2.49,0,0,JPN
115.0,1.0,27.0,130.0,91.0,2.79,2.99,0,0,JPN
115.0,1.0,28.0,137.0,101.0,2.79,3.19,0,0,JPN
115.0,1.0,29.0,93.0,123.0,2.99,2.49,0,0,JPN
115.0,1.0,30.0,162.0,71.0,2.19,2.99,0,0,JPN
115.0,1.0,31.0,125.0,77.0,2.29,2.49,0,0,JPN
115.0,1.0,32.0,158.0,75.0,2.29,3.19,0,0,JPN
115.0,1.0,33.0,109.0,177.0,2.99,2.59,0,1,JPN
115.0,1.0,34.0,127.0,86.0,2.99,3.19,0,0,JPN
115.0,1.0,35.0,174.0,84.0,2.49,3.19,0,0,JPN
115.0,1.0,36.0,150.0,70.0,2.19,3.19,0,0,JPN
115.0,1.0,37.0,124.0,96.0,2.99,3.19,0,0,JPN
115.0,1.0,38.0,101.0,105.0,2.29,2.29,0,0,JPN
115.0,1.0,39.0,130.0,112.0,2.29,2.59,0,1,JPN
115.0,1.0,40.0,95.0,117.0,2.99,2.29,0,0,JPN
115.0,1.0,41.0,137.0,97.0,2.49,2.59,0,0,JPN
115.0,1.0,42.0,129.0,103.0,2.29,2.59,0,1,JPN
115.0,1.0,43.0,131.0,95.0,2.49,2.59,0,0,JPN
115.0,1.0,44.0,180.0,69.0,2.19,2.99,0,0,JPN
115.0,1.0,45.0,110.0,96.0,2.99,3.19,0,0,JPN
115.0,1.0,46.0,205.0,52.0,2.19,3.19,0,0,JPN
115.0,1.0,47.0,162.0,84.0,2.79,3.19,0,0,JPN
115.0,1.0,48.0,118.0,91.0,2.99,3.19,0,0,JPN
115.0,1.0,49.0,164.0,89.0,2.19,2.99,0,0,JPN
115.0,1.0,50.0,146.0,72.0,2.29,2.99,0,0,JPN
115.0,1.0,51.0,141.0,100.0,2.49,2.99,0,0,JPN
115.0,1.0,52.0,138.0,100.0,2.99,2.99,0,0,JPN
115.0,2.0,1.0,119.0,133.0,2.99,2.99,0,1,JPN
115.0,2.0,2.0,128.0,132.0,2.19,2.29,0,1,JPN
115.0,2.0,3.0,134.0,79.0,2.19,2.59,0,0,JPN
115.0,2.0,4.0,114.0,106.0,2.49,2.49,0,0,JPN
115.0,2.0,5.0,188.0,69.0,2.19,2.99,0,0,JPN
115.0,2.0,6.0,180.0,70.0,2.49,3.19,0,0,JPN
115.0,2.0,7.0,125.0,116.0,2.79,2.29,1,0,JPN
115.0,2.0,8.0,147.0,107.0,2.49,2.59,0,0,JPN
115.0,2.0,9.0,144.0,118.0,2.79,2.59,1,0,JPN
115.0,2.0,10.0,128.0,93.0,2.79,2.99,0,0,JPN
115.0,2.0,11.0,108.0,138.0,2.99,2.59,0,0,JPN
115.0,2.0,12.0,102.0,93.0,2.79,2.59,0,0,JPN
115.0,2.0,13.0,150.0,79.0,2.19,2.49,0,0,JPN
115.0,2.0,14.0,103.0,162.0,2.79,2.49,0,1,JPN
115.0,2.0,15.0,107.0,96.0,2.99,2.99,0,0,JPN
115.0,2.0,16.0,207.0,67.0,2.29,3.19,1,0,JPN
115.0,2.0,17.0,104.0,137.0,2.79,2.29,0,0,JPN
115.0,2.0,18.0,80.0,118.0,2.99,2.29,0,0,JPN
115.0,2.0,19.0,127.0,106.0,2.99,2.99,0,0,JPN
115.0,2.0,20.0,158.0,87.0,2.29,2.99,0,0,JPN
115.0,2.0,21.0,126.0,74.0,2.19,2.49,0,0,JPN
115.0,2.0,22.0,161.0,77.0,2.49,3.19,0,0,JPN
115.0,2.0,23.0,137.0,75.0,2.19,2.49,0,0,JPN
115.0,2.0,24.0,150.0,75.0,2.29,2.99,0,0,JPN
115.0,2.0,25.0,150.0,77.0,2.29,2.99,0,0,JPN
115.0,2.0,26.0,156.0,89.0,2.19,2.59,0,0,JPN
115.0,2.0,27.0,152.0,92.0,2.29,2.99,0,0,JPN
115.0,2.0,28.0,127.0,88.0,2.99,3.19,0,0,JPN
115.0,2.0,29.0,176.0,120.0,2.79,3.19,1,1,JPN
115.0,2.0,30.0,118.0,101.0,2.99,3.19,0,0,JPN
115.0,2.0,31.0,103.0,124.0,2.99,2.59,0,0,JPN
115.0,2.0,32.0,130.0,124.0,2.99,3.19,0,1,JPN
115.0,2.0,33.0,112.0,94.0,2.29,2.59,0,0,JPN
115.0,2.0,34.0,130.0,86.0,2.29,2.29,0,0,JPN
115.0,2.0,35.0,147.0,99.0,2.29,2.59,0,0,JPN
115.0,2.0,36.0,102.0,132.0,2.99,2.29,0,0,JPN
115.0,2.0,37.0,161.0,73.0,2.29,2.99,0,0,JPN
115.0,2.0,38.0,89.0,136.0,2.99,2.29,0,0,JPN
115.0,2.0,39.0,108.0,125.0,2.79,2.29,0,0,JPN
115.0,2.0,40.0,171.0,84.0,2.49,3.19,1,0,JPN
115.0,2.0,41.0,173.0,58.0,2.29,3.19,0,0,JPN
115.0,2.0,42.0,107.0,97.0,2.79,2.49,0,0,JPN
115.0,2.0,43.0,116.0,126.0,2.49,2.29,0,0,JPN
115.0,2.0,44.0,105.0,146.0,2.99,2.49,0,0,JPN
115.0,2.0,45.0,173.0,84.0,2.19,2.99,0,0,JPN
115.0,2.0,46.0,144.0,86.0,2.49,2.99,0,0,JPN
115.0,2.0,47.0,135.0,94.0,2.29,2.49,0,0,JPN
115.0,2.0,48.0,160.0,100.0,2.49,2.59,1,0,JPN
