Channel,Promo,Pass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
Email,NoBundle,NoPass
